title,city_name,salon,nb_rooms,nb_baths,surface_area,price_n,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine Équipée,Duplex,Meublé,Parking,Sécurité,Terrasse,city_grouped_Autres,city_grouped_Bouskoura,city_grouped_Casablanca,city_grouped_El Jadida,city_grouped_Fès,city_grouped_Kénitra,city_grouped_Marrakech,city_grouped_Martil,city_grouped_Meknès,city_grouped_Mohammedia,city_grouped_Rabat,city_grouped_Saidia,city_grouped_Salé,city_grouped_Tanger,city_grouped_Temara,nb_total_pieces
TNG-TA-1023 - Appartement à vendre à Mozart,Tanger,1.0,3.0,1.0,98.0,1400000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
RAK-GU-1100 - Appartement à vendre à Issil,Marrakech,1.0,2.0,1.0,112.0,1000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement Moderne 150m²,Kénitra,2.0,3.0,2.0,150.0,900000.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
Studio à Vendre - Beauséjour,Casablanca,1.0,1.0,2.0,67.0,900000.0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 123 m² à Rabat,Rabat,1.0,2.0,2.0,123.0,25000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
jolie appartement luxe à vendre tilila subvention,Agadir,1.0,2.0,2.0,75.0,850000.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Vente appartement à Champs de Course,Fès,2.0,3.0,2.0,142.0,895000.0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 117 m² à Kénitra,Kénitra,2.0,2.0,2.0,117.0,890000.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 78 m² à Casablanca,Casablanca,1.0,2.0,2.0,78.0,890000.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 88 m² à Temara,Temara,1.0,2.0,1.0,88.0,850000.0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement 3 chambres vue sur mer à vendre,Mohammedia,2.0,3.0,2.0,123.0,1600000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
Appartement à vendre 56 m² à Casablanca,Casablanca,1.0,3.0,1.0,56.0,420000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement à vendre à Elmansouria,El Mansouria,1.0,3.0,2.0,126.0,1600000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement à vendre 2mars 103,Casablanca,2.0,2.0,2.0,100.0,1300000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 122 m² à Fès,Fès,3.0,2.0,1.0,121.0,500000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 79 millions,Temara,1.0,2.0,2.0,72.0,790000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
RBA-AG-1089 - Appartement à vendre à Agdal,Rabat,1.0,2.0,1.0,114.0,1900000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement à Vendre chez Touahri 14 3 Façades,Salé,1.0,2.0,2.0,101.0,890000.0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement à vendre 111 m² à Kénitra,Kénitra,2.0,3.0,3.0,111.0,775000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
RAK-GU-1118 - Appartement à vendre à Issil,Marrakech,1.0,3.0,2.0,115.0,980000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 54 m² à Casablanca,Casablanca,1.0,2.0,1.0,54.0,370000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 87 m² à Casablanca,Casablanca,1.0,3.0,2.0,81.0,592000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
CMN-MA-1712 - Appartement à vendre à Les princesses,Casablanca,1.0,3.0,1.0,160.0,1900000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 95 m² à Fnideq,Fnideq,2.0,2.0,1.0,95.0,1200000.0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
belle grande appartement,Mohammedia,3.0,3.0,2.0,70.0,480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
Appartement en Vente à Asilah,Asilah,2.0,2.0,2.0,68.0,890000.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
APPARTEMENT À VENDRE À DIOUR JAMAA CENTRE RABAT,Rabat,1.0,4.0,1.0,116.0,1500000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
Appartement à vendre 116 m² à Rabat,Rabat,1.0,2.0,2.0,116.0,890000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartements moyenne standing à vendre à Tanger,Tanger,1.0,2.0,2.0,90.0,890000.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement ideal pour rendement locatif,Marrakech,1.0,2.0,2.0,61.0,1100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 87 m² à Agadir,Agadir,1.0,2.0,2.0,100.0,890000.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 63 m² à Agadir,Agadir,1.0,2.0,1.0,63.0,680000.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 80m² 2ème ètage avec asanceur,Agadir,1.0,2.0,2.0,80.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre Centre Ville,Kénitra,1.0,2.0,2.0,66.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 91 m² à Ain sebaa,Casablanca,1.0,3.0,2.0,91.0,1020000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre,Tétouan,1.0,3.0,1.0,60.0,420000.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 84 m² à Saidia,Saidia,1.0,3.0,2.0,84.0,540000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
appartement chokiya à vendre,Casablanca,1.0,2.0,2.0,50.0,310000.0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement deux plixe en vente à tanja balia,Tanger,1.0,2.0,1.0,60.0,450000.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
شقق للبيع 85 m² في الدار البيضاء,Casablanca,2.0,2.0,1.0,85.0,900000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 165 m² à Nouaceur,Nouaceur,2.0,3.0,2.0,165.0,10500.0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 118 m² à Casablanca,Casablanca,1.0,2.0,2.0,118.0,890000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 109m² Centre ville Atlas Fès,Fès,1.0,3.0,2.0,109.0,750000.0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Studio Neuf de 90 M2 Haut standing à Vendre,Kénitra,1.0,1.0,1.0,90.0,780000.0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre à Résidence perle de mimosa,Mohammedia,1.0,3.0,1.0,87.0,1060000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Appartement à vendre 108 m² à Marrakech,Marrakech,1.0,3.0,2.0,108.0,850000.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 75 m² à Rabat,Rabat,1.0,1.0,2.0,75.0,1200000.0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
Appartement à vendre 122 m² à Kénitra,Kénitra,1.0,2.0,2.0,122.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Appartement 2 chambres sans vis a vis à vendre,Mohammedia,2.0,2.0,1.0,75.0,780000.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
appartement neuf 110 m ryad tetouan,Tanger,1.0,3.0,3.0,110.0,1550000.0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Appartement à vendre 144 m² à Fès,Fès,3.0,2.0,2.0,144.0,890000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 108 m² à Casablanca,Casablanca,1.0,2.0,3.0,94.0,1950000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
apparemment a vendre,Fès,1.0,3.0,1.0,87.0,500000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
des apartement à vendre rez de chaussè hay salam,Agadir,1.0,2.0,2.0,76.0,890000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 48 m² à Casablanca,Casablanca,1.0,2.0,2.0,48.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 54 m² à Casablanca,Casablanca,1.0,2.0,1.0,54.0,285000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
CMN-MA-1781 - Appartement à vendre à Maârif,Casablanca,1.0,1.0,1.0,87.0,1250000.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 58 m² à HAY AL QODS,Casablanca,1.0,2.0,2.0,58.0,890000.0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 68 m² à Kénitra,Kénitra,1.0,3.0,1.0,68.0,430000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 87 m² à Wafa Mohammedia,Mohammedia,1.0,2.0,2.0,87.0,720000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement neuf 83 m² à Ain sebaa,Casablanca,1.0,2.0,2.0,83.0,959600.0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement Neuf 3 CH 109 m² à Ain sebaa,Casablanca,1.0,3.0,3.0,109.0,1110000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement 85m² à Sidi Bernoussi Casa.,Casablanca,1.0,3.0,2.0,85.0,720000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 64 m² à Casablanca,Casablanca,1.0,2.0,2.0,64.0,890000.0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 58 m² à Tanger,Tanger,1.0,2.0,1.0,58.0,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Neuf Appartement à vendre 136 m² hay elhoda,Agadir,1.0,2.0,2.0,136.0,890000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartt luxe 80 m2 à centre ville en face mer,El Jadida,1.0,2.0,2.0,80.0,890000.0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 76 m² à Marrakech,Marrakech,1.0,2.0,2.0,76.0,1450000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartements moyenne standing à vendre à Tanger,Tanger,1.0,2.0,2.0,90.0,890000.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 65 m² à Tamaris Playa Blanca,Tamaris,1.0,2.0,2.0,65.0,890000.0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement moderne et fonctionnel,Casablanca,1.0,2.0,2.0,82.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre à bv 2 mars,Casablanca,1.0,3.0,2.0,132.0,1400000.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Magnifique Appart au RDC 98m Titré Proche plage,Martil,1.0,2.0,2.0,98.0,560000.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
Appartement à vendre 181 m² à Fès,Fès,3.0,3.0,2.0,145.0,925000.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
Appartement à vendre 69 m² à Casablanca,Casablanca,1.0,2.0,1.0,69.0,720000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 110 m² à Meknès,Meknès,2.0,2.0,2.0,110.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
Appartement à vendre 98 m² à wifak,Temara,2.0,2.0,2.0,98.0,1200000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
appartement à vendre situé à Hay Wifak de Temara,Temara,1.0,2.0,1.0,76.0,1064000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre 86 m² à Marrakech,Marrakech,1.0,2.0,2.0,86.0,890000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement de luxe à Val fleury kenitra.,Kénitra,2.0,2.0,2.0,103.0,890000.0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement moderne sans vis à vis,Tanger,1.0,2.0,2.0,82.0,1100000.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
CMN-AN-1676 - Appartement à vendre à Bourgogne,Casablanca,1.0,2.0,1.0,75.0,950000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre à marina golf asilah,Asilah,1.0,2.0,2.0,95.0,890000.0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 78 m² à Kénitra,Kénitra,2.0,2.0,2.0,78.0,600000.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartements à vendre de 66 m2,Dar Bouazza,1.0,2.0,2.0,66.0,565000.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre proche de Marjan,Tanger,1.0,2.0,2.0,127.0,890000.0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement 82m2 a 150m2 a la Girande,Casablanca,1.0,2.0,2.0,82.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement 56m² à vendre,Casablanca,1.0,2.0,2.0,56.0,890000.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement Moderne à Vendre Emplacement de Choix,Casablanca,1.0,3.0,1.0,82.0,820000.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 57 m² à Casablanca,Casablanca,1.0,2.0,2.0,57.0,680000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement de 99m² à vendre Casablanca,Casablanca,1.0,2.0,2.0,66.0,850000.0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 110 m² à Kénitra,Kénitra,1.0,3.0,1.0,110.0,1100000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
RBA-HA-1082 - Appartement à vendre à L'Ocean,Rabat,1.0,2.0,1.0,85.0,1200000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement 50 m² à Casablanca,Casablanca,1.0,2.0,1.0,50.0,250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 65 m² à Playa Blanca tamaris,Tamaris,1.0,2.0,2.0,65.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 96 m² à Agadir,Agadir,1.0,2.0,2.0,96.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 128 m² à Agadir,Agadir,2.0,2.0,2.0,128.0,1500000.0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
RAK-GU-1063 - Appartement à vendre à Route de Safi,Marrakech,1.0,2.0,2.0,72.0,700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
appartement neuf Vente les princesses 75 m2,Casablanca,1.0,2.0,1.0,75.0,1280000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 94 m² à plya del pacha,Tétouan,1.0,2.0,2.0,94.0,890000.0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à Marina Blanca,Dar Bouazza,1.0,2.0,2.0,98.0,1600000.0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 58 m² à Meknès,Meknès,1.0,2.0,2.0,58.0,290000.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
Appartement à vendre 102 m² à Casablanca,Casablanca,2.0,3.0,2.0,102.0,1170000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appart de luxe à petit prix,Casablanca,2.0,3.0,3.0,152.0,1590000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 64 m² à Marrakech,Marrakech,1.0,2.0,2.0,64.0,800000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement standing ibn badis,El Jadida,2.0,2.0,2.0,120.0,890000.0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à louer 160 m² à Agadir,Agadir,1.0,3.0,2.0,160.0,10000.0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 72 m² à Casablanca,Casablanca,1.0,2.0,2.0,72.0,590000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement Rdc dans R plus 2,El Jadida,1.0,2.0,1.0,78.0,520000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 58 m² à Meknès,Meknès,1.0,2.0,2.0,58.0,290000.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
Appartement 110m² en Vente à Meknès,Meknès,1.0,3.0,2.0,110.0,380000.0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
Appartement à vendre 96 m² à Cabo Negro,Cabo Negro,1.0,2.0,2.0,96.0,890000.0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre,Sidi Allal El Bahraoui,2.0,3.0,1.0,100.0,395000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement dans R plus 2,El Jadida,1.0,3.0,2.0,87.0,760000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 111 m² à Casablanca,Casablanca,2.0,2.0,2.0,106.0,1400000.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement sublime 118 m² à vendre à Kénitra,Kénitra,2.0,3.0,2.0,118.0,1180000.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 123 m² à Marrakech Gueliz,Marrakech,1.0,2.0,2.0,123.0,890000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 76 m² à Marrakech,Marrakech,1.0,2.0,2.0,76.0,912000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Salé Lamrissa Appât neuf à vendre au 1er étage,Salé,1.0,2.0,1.0,80.0,640000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement à vendre 64 m² à Tanger,Tanger,1.0,2.0,1.0,64.0,390000.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Top appart au 1er étage 83m² à vendre à Bouznika.,Bouznika,1.0,3.0,1.0,83.0,750000.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 87 m² à Marrakech,Marrakech,1.0,2.0,2.0,87.0,1350000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 100 m² à Kénitra,Kénitra,1.0,2.0,2.0,100.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 67 m² à H M Casablanca,Casablanca,1.0,1.0,1.0,67.0,630000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre Hay Atlas Fes,Fès,2.0,3.0,2.0,150.0,820000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
appartement vue panoramique,Tanger,1.0,2.0,2.0,85.0,890000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
RBA-AG-1095 - Appartement à vendre à Agdal,Rabat,1.0,1.0,1.0,67.0,1500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
Belle appartement de luxe au meilleur prix,Casablanca,1.0,3.0,77.0,77.0,693000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement à vendre de 69m² sûr Nouaceur,Nouaceur,2.0,2.0,1.0,69.0,500000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement 61m² à vendre sûr Nouaceur,Nouaceur,2.0,2.0,1.0,61.0,450000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 115 m² à Kénitra,Kénitra,2.0,3.0,3.0,115.0,760000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 135 m² à Tanger,Tanger,1.0,2.0,2.0,135.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 110 m² à Meknès,Meknès,2.0,2.0,2.0,120.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
